KRT17_x,KRT17_v,EMP1_x,EMP1_v,SLC4A4_x,SLC4A4_v,FAM3B_x,FAM3B_v,KRT17_orbit_x,KRT17_orbit_v,EMP1_orbit_x,EMP1_orbit_v,SLC4A4_orbit_x,SLC4A4_orbit_v,FAM3B_orbit_x,FAM3B_orbit_v
2.511881,-1.0409126281738281,2.1495888,0.008758127689361572,0.0,0.001883281976915896,0.0,0.0006162413046695292,0.1521645486354828,0.18403160572052002,0.13257081806659698,0.35158926248550415,0.5888499617576599,-0.52178955078125,0.4409305155277252,-0.24914458394050598
2.1375358,-0.8811566829681396,0.0,0.628661036491394,0.0,0.002356016542762518,0.0,0.0007951673469506204,0.15278244018554688,0.18545326590538025,0.13375306129455566,0.355444997549057,0.5870888233184814,-0.5313993692398071,0.4400881230831146,-0.2546873390674591
1.9621345,-0.8057442903518677,1.5523108,0.237677663564682,0.0,0.002087796339765191,0.0,0.0007273888913914561,0.1534050703048706,0.18686021864414215,0.13494819402694702,0.35929304361343384,0.5852953195571899,-0.5411437153816223,0.4392269551753998,-0.26029831171035767
2.5892186,-1.0684059858322144,0.0,0.6410118341445923,0.0,0.0021912867669016123,0.0,0.0007532381569035351,0.15403242409229279,0.1882522702217102,0.13615624606609344,0.36313241720199585,0.5834689736366272,-0.5510159134864807,0.43834689259529114,-0.26597386598587036
2.2724814,-0.9359615445137024,1.5142384,0.2247128188610077,0.0,0.0021779644303023815,0.0,0.0007653883076272905,0.1546642780303955,0.18963003158569336,0.137377068400383,0.3669615089893341,0.5816093683242798,-0.5610100030899048,0.43744778633117676,-0.2717098593711853
2.0948281,-0.8556477427482605,0.0,0.6895970106124878,0.0,0.0023070168681442738,0.0,0.0008376903715543449,0.1553008258342743,0.1909938007593155,0.13861083984375,0.370779812335968,0.5797162652015686,-0.5711186528205872,0.4365294277667999,-0.27750226855278015
2.5309796,-1.0438971519470215,1.6592441,0.1935913860797882,0.0,0.0021808191668242216,0.0,0.0007540719816461205,0.15594178438186646,0.19234371185302734,0.13985729217529297,0.37458568811416626,0.5777891278266907,-0.5813347101211548,0.435591459274292,-0.28334635496139526
2.6562943,-1.0831453800201416,0.0,0.7342061400413513,0.0,0.002554608043283224,0.0,0.0009434539824724197,0.1565874069929123,0.1936807781457901,0.14111636579036713,0.3783782720565796,0.5758275985717773,-0.5916503667831421,0.43463394045829773,-0.289237916469574
2.8667269,-1.1899007558822632,2.7756004,-0.1690964698791504,0.0,0.00194193993229419,0.0,0.0006262486567720771,0.15723732113838196,0.19500520825386047,0.1423882246017456,0.38215702772140503,0.5738314986228943,-0.6020569205284119,0.4336567223072052,-0.295171856880188
2.2435098,-0.9265412092208862,1.4809347,0.2153547704219818,0.0,0.0020113016944378614,0.0,0.0006771179032512009,0.1578916758298874,0.1963176131248474,0.1436726152896881,0.38592004776000977,0.5718003511428833,-0.6125463247299194,0.4326595962047577,-0.30114293098449707
2.1941452,-0.9046966433525085,0.91218865,0.38106685876846313,0.0,0.002079706871882081,0.0,0.0007122601964510977,0.15855050086975098,0.19761888682842255,0.14496959745883942,0.38966691493988037,0.5697341561317444,-0.6231095194816589,0.4316423535346985,-0.3071460723876953
1.857784,-0.754914402961731,0.0,0.6995832920074463,0.0,0.002333182143047452,0.0,0.0008490057080052793,0.1592135727405548,0.19890929758548737,0.1462792158126831,0.3933964669704437,0.5676323771476746,-0.6337368488311768,0.43060502409935,-0.31317535042762756
2.758736,8.265132904052734,1.491412,5.923284530639648,1.491412,-1.6735999584197998,0.0,0.0001401803019689396,0.15988107025623322,0.20019036531448364,0.14760109782218933,0.39710748195648193,0.5654950141906738,-0.6444181203842163,0.42954757809638977,-0.31922510266304016
1.740932,-0.7118684649467468,1.8245019,0.1664676070213318,0.0,0.002193189924582839,0.0,0.0007819455349817872,0.16055259108543396,0.20146265625953674,0.14893531799316406,0.4007992744445801,0.5633218288421631,-0.6551436185836792,0.428469717502594,-0.3252895474433899
2.7520895,-1.1414331197738647,1.577036,0.16163799166679382,0.0,0.0018908970523625612,0.0,0.0006140968762338161,0.16122853755950928,0.2027273029088974,0.15028192102909088,0.4044709801673889,0.5611127018928528,-0.6659024953842163,0.42737168073654175,-0.331362247467041
0.0,0.3815121352672577,0.0,0.6718167066574097,2.2525256,-2.526475429534912,0.0,0.002249212935566902,0.1619085818529129,0.20398494601249695,0.15164093673229218,0.40812185406684875,0.5588676333427429,-0.6766836643218994,0.4262533187866211,-0.3374366760253906
2.8569674,-1.1854745149612427,1.8221881,0.09145662188529968,0.0,0.0018920868169516325,0.0,0.0006140968762338161,0.1625930368900299,0.20523741841316223,0.15301182866096497,0.41175007820129395,0.5565863847732544,-0.6874760389328003,0.42511460185050964,-0.3435065746307373
1.8995299,-0.772156298160553,1.7827603,0.2122793197631836,0.0,0.002506688004359603,0.0,0.0009478605352342129,0.16328147053718567,0.20648539066314697,0.15439492464065552,0.4153558313846588,0.5542691349983215,-0.6982669830322266,0.42395561933517456,-0.34956473112106323
2.6956518,-1.1147446632385254,0.0,0.626521646976471,0.0,0.0020712607074528933,0.0,0.0007039214833639562,0.16397419571876526,0.2077304720878601,0.15579009056091309,0.4189373850822449,0.5519157648086548,-0.7090453505516052,0.42277640104293823,-0.35560449957847595
2.3580222,-0.9762779474258423,1.7938398,0.11226823925971985,0.0,0.0019417019793763757,0.0,0.000636255950666964,0.16467098891735077,0.2089737504720688,0.15719717741012573,0.4224945902824402,0.5495263934135437,-0.7197977304458618,0.4215770363807678,-0.36161839962005615
