t,KRT17,EMP1,S100A2,KRT16,t_grid,KRT17_pinn,EMP1_pinn,S100A2_pinn,KRT16_pinn
0.8308432,0.69366753,1.3371664,0.0,0.0,,,,,
0.42308238,0.0,0.0,0.8841768,0.0,,,,,
0.49802655,0.0,0.0,0.0,0.0,,,,,
0.44633508,0.0,0.0,0.0,0.0,,,,,
0.38935775,0.0,0.0,0.0,0.0,,,,,
0.1245323,0.0,0.0,0.0,0.0,,,,,
0.40404385,0.0,1.6728728,1.4338552,0.0,,,,,
0.8170237,0.0,0.0,0.0,0.0,,,,,
0.37374738,0.0,0.0,0.0,0.0,,,,,
0.52691025,0.0,0.0,0.0,0.0,,,,,
0.38057423,0.0,0.0,0.0,0.0,,,,,
0.38606483,0.0,0.0,0.0,0.0,,,,,
0.49481317,0.0,1.5625057,0.0,0.0,,,,,
0.11483116,0.0,0.0,0.0,0.0,,,,,
0.43372208,0.0,0.0,0.0,0.0,,,,,
0.82596934,0.0,0.0,0.0,0.0,,,,,
0.60746056,0.0,2.2572083,0.0,2.5172017,,,,,
0.39890358,0.0,0.0,0.0,0.0,,,,,
0.3833995,0.0,0.0,0.0,0.0,,,,,
0.3745488,0.0,1.9586334,0.0,2.1177585,,,,,
0.69158596,0.5241746,0.80496913,1.4435451,1.6504016,,,,,
0.48039553,0.0,0.0,0.0,0.0,,,,,
0.38961878,0.0,0.0,0.0,0.0,,,,,
0.12557784,0.0,0.0,0.0,0.0,,,,,
0.6330373,0.0,0.83646905,1.9497706,0.83646905,,,,,
0.39449653,0.0,0.0,0.0,0.0,,,,,
0.5412958,0.37912065,1.1031032,0.0,0.37912065,,,,,
0.38335088,0.0,0.0,0.0,0.0,,,,,
0.6205496,1.1636384,1.1636384,1.1636384,2.2572844,,,,,
0.36678267,1.4435174,0.86243075,1.1231484,0.0,,,,,
0.44795775,0.0,0.0,1.5815408,0.0,,,,,
0.3904466,0.0,0.0,0.0,0.0,,,,,
0.8635665,0.8874948,0.8874948,0.8874948,0.0,,,,,
0.83382845,0.0,1.6065254,0.0,1.6065254,,,,,
0.51585895,0.0,1.2308775,0.0,0.0,,,,,
0.37692744,0.0,1.2685195,0.66150755,0.0,,,,,
0.36994737,0.0,1.0134622,0.0,0.0,,,,,
0.5121946,0.5956281,0.0,0.0,0.0,,,,,
0.38293985,0.0,0.0,0.0,0.0,,,,,
0.37604675,0.0,1.0249249,0.0,0.7926851,,,,,
0.50363344,0.0,0.0,0.0,0.0,,,,,
0.42104262,0.8091562,0.0,0.0,0.0,,,,,
0.39621645,0.0,0.0,0.0,0.0,,,,,
0.37302595,0.0,0.0,0.0,0.0,,,,,
0.6603924,0.0,0.8099999,0.0,1.7545434,,,,,
0.49443164,1.9987084,0.0,0.98801434,1.5111439,,,,,
0.47508377,1.9751323,0.5887675,0.5887675,0.0,,,,,
0.37737802,0.0,0.0,0.0,0.0,,,,,
0.7911994,1.24337,1.24337,0.82144487,0.0,,,,,
0.36573693,0.0,0.0,0.0,0.0,,,,,
0.39210188,0.44429168,0.6170181,0.0,0.0,,,,,
0.43735716,1.7076496,0.0,0.0,0.0,,,,,
0.40379536,0.0,0.0,0.0,0.0,,,,,
0.39019963,0.0,0.0,0.3923126,0.0,,,,,
0.46398365,0.87596345,1.6184424,0.87596345,0.0,,,,,
0.37081265,0.0,0.0,0.0,0.0,,,,,
0.37645927,0.0,0.0,0.0,0.0,,,,,
0.52398545,0.20964575,1.33173,0.6960245,0.49892268,,,,,
0.4442376,0.0,1.1672928,1.1672928,0.0,,,,,
0.48789105,1.001694,1.4486722,1.2007257,0.0,,,,,
0.68536174,1.2917544,1.4237415,0.780765,0.780765,,,,,
0.40226275,0.0,0.0,2.5114288,0.0,,,,,
0.70768774,0.31836593,0.81703067,0.53322184,1.9494787,,,,,
0.3880997,0.0,1.1173152,0.0,0.0,,,,,
0.36536232,1.5678539,1.0080467,0.7811687,0.7811687,,,,,
0.3924248,0.0,0.0,1.2553583,0.0,,,,,
0.362844,0.0,2.985203,0.0,0.0,,,,,
0.76406,1.3792074,1.3792074,2.1189737,0.0,,,,,
0.39551705,0.0,0.0,0.0,0.0,,,,,
0.37179407,0.0,0.0,0.0,0.0,,,,,
0.38221458,0.0,0.0,0.0,0.0,,,,,
0.08959072,0.0,0.0,0.0,0.0,,,,,
0.4630544,2.0090055,1.6408416,0.7756932,0.49832475,,,,,
0.36976534,1.1000957,0.52444583,1.3988209,0.0,,,,,
0.426304,0.0,2.0290582,0.0,0.0,,,,,
0.47535035,0.0,0.0,1.159587,0.0,,,,,
0.44845414,0.0,1.0496154,1.5690063,0.0,,,,,
0.43923217,0.0,0.0,0.0,0.0,,,,,
0.45461053,0.0,2.2027214,0.0,1.7402943,,,,,
0.13216017,0.0,0.0,0.0,0.0,,,,,
0.44172084,0.0,0.4994211,0.0,0.0,,,,,
0.36081007,0.0,0.0,0.0,0.0,,,,,
0.40171123,0.0,0.3769333,0.0,0.0,,,,,
0.49866033,0.0,0.5335317,0.0,1.024062,,,,,
0.47528732,0.0,0.0,0.0,2.4083948,,,,,
0.38094807,0.0,1.3280808,1.5772418,0.0,,,,,
0.37563193,0.0,0.0,0.0,0.0,,,,,
0.4553796,1.3651747,1.4329622,0.0,0.5745115,,,,,
0.39653644,0.0,0.0,0.0,0.0,,,,,
0.40197206,0.0,0.0,0.0,0.0,,,,,
0.3864104,0.0,0.0,0.94087,0.0,,,,,
0.38808042,0.0,0.0,0.0,0.0,,,,,
0.37419555,0.0,0.0,1.7132924,0.0,,,,,
0.47302955,1.5447166,0.0,0.0,0.0,,,,,
0.5458574,0.0,1.0413638,1.2327001,1.0413638,,,,,
0.39523163,0.0,0.0,0.0,0.0,,,,,
0.50701284,0.16897997,0.8423584,0.7901432,0.41720754,,,,,
0.36850795,0.0,1.0605942,0.68015444,0.68015444,,,,,
0.5188823,0.0,0.0,0.0,0.0,,,,,
0.4516477,1.6538446,0.0,0.98123497,0.98123497,,,,,
0.34293607,0.0,0.0,0.34187055,0.34187055,,,,,
0.4580177,0.0,0.0,3.0047617,2.1871438,,,,,
0.41748276,0.0,0.0,1.3494234,0.0,,,,,
0.4141671,0.0,0.0,0.0,0.0,,,,,
0.34326532,0.0,1.7562765,1.7562765,0.0,,,,,
0.44080663,0.0,0.0,0.0,0.0,,,,,
0.4410397,0.0,0.0,1.0912105,0.0,,,,,
0.39919135,0.0,0.0,0.0,0.0,,,,,
0.37856767,0.0,0.0,0.0,0.0,,,,,
0.3965929,0.0,0.0,0.0,0.0,,,,,
0.3635471,0.0,0.0,2.6761866,0.0,,,,,
0.45983735,0.0,3.4847405,0.0,3.2906163,,,,,
0.8307335,1.1658741,0.9696243,0.0,0.0,,,,,
0.38860273,0.0,0.0,0.0,0.0,,,,,
0.35833952,1.3513907,0.6251778,1.1144172,0.0,,,,,
0.3918555,0.0,0.0,0.0,0.0,,,,,
0.764912,0.0,0.9539862,1.0874149,1.1912125,,,,,
0.47735843,0.0,0.0,0.0,0.0,,,,,
0.42921025,0.0,0.0,0.0,0.0,,,,,
0.47638428,0.0,1.0704439,0.0,0.0,,,,,
0.13883281,0.0,0.0,0.0,0.0,,,,,
0.13355939,0.0,0.0,0.0,0.0,,,,,
0.4252838,0.0,0.0,1.2623885,0.0,,,,,
0.43887585,0.0,0.86683923,0.0,0.0,,,,,
0.40159774,0.0,0.4111837,0.0,0.0,,,,,
0.39912283,0.0,0.0,0.0,0.0,,,,,
0.46895447,0.0,0.0,0.0,0.0,,,,,
0.39678252,0.0,1.8724871,0.0,0.0,,,,,
0.37276873,0.0,0.0,0.0,0.0,,,,,
0.37922144,0.0,0.0,0.0,0.0,,,,,
0.47123963,0.0,2.1804795,0.0,0.0,,,,,
0.41401866,0.0,0.0,0.0,0.0,,,,,
0.39627042,0.0,0.0,0.0,0.0,,,,,
0.39437503,0.0,2.3614347,0.0,2.3614347,,,,,
0.4460634,0.0,0.0,0.0,3.2763257,,,,,
0.378405,0.0,0.0,0.0,0.0,,,,,
0.39837775,0.0,1.6554501,0.0,0.0,,,,,
0.42203653,0.0,1.1922464,0.0,0.0,,,,,
0.5657836,0.0,1.2611302,1.6263708,0.7617099,,,,,
0.4685567,1.9408903,1.9408903,0.0,0.0,,,,,
0.37216184,0.0,0.0,0.0,0.0,,,,,
0.6331545,0.0,0.93001086,0.93001086,1.7658075,,,,,
0.3690328,0.79820025,1.0706842,0.0,0.0,,,,,
0.44978544,0.0,0.9932732,0.4277693,0.0,,,,,
0.40185675,0.0,0.0,0.0,0.0,,,,,
0.48978788,0.0,0.0,0.0,0.0,,,,,
0.77701706,0.0,1.0176371,1.3942001,0.4605982,,,,,
0.40250528,0.0,0.0,0.0,0.0,,,,,
0.82761097,1.374886,1.7425755,0.0,0.0,,,,,
0.37716576,0.0,0.0,0.0,0.0,,,,,
0.39316642,0.0,1.1676111,0.47775576,0.0,,,,,
0.37643895,0.0,0.0,0.0,0.0,,,,,
0.4576146,0.79347795,0.79347795,0.79347795,0.0,,,,,
0.39556816,1.5792644,1.0630981,0.37086272,1.4353215,,,,,
0.36738342,1.0729648,0.80821115,0.0,0.71300226,,,,,
0.42118979,0.0,0.0,0.0,0.0,,,,,
0.41765594,1.3118942,0.0,0.0,0.0,,,,,
0.8604518,1.6775848,0.0,0.0,0.0,,,,,
0.36570776,2.0439491,0.8929381,1.9882874,0.7144128,,,,,
0.118855365,0.0,0.0,0.0,0.0,,,,,
0.38609555,0.0,0.0,0.0,0.0,,,,,
0.3921715,0.0,0.0,0.0,0.0,,,,,
0.11600405,0.0,0.0,0.0,0.0,,,,,
0.39426112,0.0,0.0,0.0,0.0,,,,,
0.39231783,0.0,0.0,0.0,0.0,,,,,
0.39257964,0.0,0.0,0.0,0.0,,,,,
0.39949894,0.585647,0.87758845,0.585647,0.2012921,,,,,
0.45853436,0.90440804,1.4446316,0.5666401,0.5666401,,,,,
0.42565843,2.3370032,1.8191826,1.9279476,1.8191826,,,,,
0.41875353,0.0,0.0,0.65678954,0.0,,,,,
0.39602223,0.0,0.0,0.0,0.0,,,,,
0.4641644,0.0,1.6004586,0.0,0.0,,,,,
0.39591172,0.0,0.0,0.0,0.0,,,,,
0.75930446,0.61974084,1.1677713,1.0976222,1.8948829,,,,,
0.50554127,0.0,0.0,0.0,0.0,,,,,
0.43067706,1.0259585,0.0,0.0,0.0,,,,,
0.3759617,0.0,0.0,0.0,0.0,,,,,
0.67639774,0.0,0.9804686,1.1157548,1.6123943,,,,,
0.4334101,0.0,0.79467857,0.0,0.0,,,,,
0.40398213,0.0,0.0,0.0,0.0,,,,,
0.78466326,0.0,1.18659,0.386981,0.6237012,,,,,
0.4590481,0.0,0.0,0.0,0.0,,,,,
0.37072763,0.0,0.0,0.0,0.0,,,,,
0.43632406,0.0,0.0,0.0,0.0,,,,,
0.39091995,0.0,0.0,0.0,0.0,,,,,
0.74886525,0.0,1.401368,1.074455,0.0,,,,,
0.81454706,1.3725244,1.6197122,0.72983295,0.72983295,,,,,
0.5231965,1.9522259,0.0,0.87680936,1.4990008,,,,,
0.46606752,0.0,0.0,1.4929892,0.0,,,,,
0.40264475,0.0,2.360415,2.6144006,2.888291,,,,,
0.3853226,0.16913222,1.6647418,0.5970133,0.79280233,,,,,
0.38800475,0.0,0.0,0.0,0.0,,,,,
0.37788224,0.0,0.0,0.0,0.0,,,,,
0.4021733,0.0,0.0,0.0,0.0,,,,,
0.6873181,1.1056662,1.1056662,1.9660871,1.9874594,,,,,
0.45842686,0.0,2.8035316,0.0,0.0,,,,,
0.43873054,0.0,0.0,0.0,0.0,,,,,
0.44088846,0.0,2.0898795,0.0,0.0,,,,,
0.49457717,0.0,1.5249794,0.0,0.0,,,,,
0.3809462,0.0,1.1165328,0.0,0.0,,,,,
0.49594885,1.7518378,0.0,2.5444078,0.0,,,,,
0.40294918,2.0449789,0.0,0.0,0.0,,,,,
0.46306342,0.0,0.9009166,0.6026898,0.0,,,,,
0.42037076,0.0,0.0,1.3431821,1.3431821,,,,,
0.49319825,1.2545305,0.91941357,0.0,0.0,,,,,
0.39871255,0.0,0.0,0.0,0.0,,,,,
0.41500473,0.0,0.0,1.2889413,0.49553904,,,,,
0.36423796,2.7127106,0.0,0.0,0.0,,,,,
0.48440826,1.1805582,0.848638,0.0,0.0,,,,,
0.40689284,0.0,0.0,0.0,0.0,,,,,
0.46926948,0.3709168,0.0,0.3709168,0.0,,,,,
0.8754701,1.1952443,0.0,0.0,0.0,,,,,
0.41739807,0.0,0.0,0.0,0.0,,,,,
0.39238885,0.0,0.0,0.0,0.0,,,,,
0.53064734,0.0,1.3880557,0.87933284,0.0,,,,,
0.39855343,0.0,0.0,0.0,0.0,,,,,
0.44473904,1.5730321,1.5730321,0.0,1.5730321,,,,,
0.5256919,0.8180014,1.2136847,1.8806437,0.32187843,,,,,
0.397343,0.0,0.0,0.0,0.0,,,,,
0.3928428,0.0,0.0,0.0,0.0,,,,,
0.44155535,0.0,0.0,0.0,0.0,,,,,
0.39720985,0.0,0.0,0.0,0.0,,,,,
0.78984576,0.0,1.4443799,1.5758961,0.0,,,,,
0.45049247,2.0569465,0.0,2.401345,2.0569465,,,,,
0.4724691,0.0,0.0,1.3464407,0.0,,,,,
0.534427,0.31203073,1.1384621,0.31203073,0.0,,,,,
0.73584646,0.0,1.4985979,1.3544724,1.4985979,,,,,
0.24730527,0.3175085,0.0,0.53878504,0.0,,,,,
0.41593674,0.0,0.0,0.39140025,0.0,,,,,
0.38618094,0.0,0.38362014,0.21934715,0.0,,,,,
0.43017256,0.0,0.9593246,0.9593246,0.0,,,,,
0.4006191,0.0,0.0,0.0,0.0,,,,,
0.5202453,1.1602733,0.6609123,0.0,0.0,,,,,
0.3962203,0.0,0.0,0.0,0.0,,,,,
0.42179215,0.0,0.0,0.0,0.0,,,,,
0.35807958,1.7079012,0.16074306,1.2674019,0.8017824,,,,,
0.40588441,0.0,0.0,0.0,0.0,,,,,
0.39654046,0.0,0.0,0.0,0.0,,,,,
0.5440162,0.69352037,1.0968277,0.9956499,0.0,,,,,
0.43713608,0.0,0.0,0.0,0.0,,,,,
0.48310655,1.553629,1.7284619,0.0,0.0,,,,,
0.80961,0.0,0.96905744,0.6551691,0.0,,,,,
0.38529867,0.0,0.0,0.0,0.0,,,,,
0.40494937,0.0,0.0,0.0,0.0,,,,,
0.40458772,0.0,0.0,0.0,0.0,,,,,
0.4828251,1.3747687,0.94012636,0.0,0.0,,,,,
0.36521956,1.5325164,1.1690191,1.2061577,1.084109,,,,,
0.37320954,0.0,0.0,0.0,0.0,,,,,
0.5073291,0.14391346,1.1597643,0.80340993,0.4501114,,,,,
0.536435,0.67854846,0.9863286,1.4912138,0.0,,,,,
0.41497052,0.0,0.0,0.0,0.0,,,,,
0.46351066,0.0,0.0,0.0,0.0,,,,,
0.37868044,0.0,0.0,0.0,0.0,,,,,
0.415793,0.0,0.0,0.0,0.0,,,,,
0.39527807,0.0,0.0,0.0,2.4241467,,,,,
0.38569754,0.0,0.0,1.4813786,0.0,,,,,
0.37666857,0.0,0.8737516,0.58031076,0.0,,,,,
0.39208892,0.0,0.4021252,0.0,0.0,,,,,
0.40714338,0.0,0.0,0.0,0.0,,,,,
0.38373673,0.0,0.0,0.0,0.0,,,,,
0.43906885,0.0,0.620522,0.620522,0.0,,,,,
0.4384439,0.0,0.0,0.0,0.0,,,,,
0.7092434,0.0,1.2333343,1.1632568,1.391877,,,,,
0.37389478,0.0,0.0,0.0,0.0,,,,,
0.6863557,0.56347084,1.2739384,1.1709559,1.8082448,,,,,
0.36090657,0.0,0.0,0.0,0.0,,,,,
0.38440147,0.0,0.0,1.4637995,0.0,,,,,
0.4195888,0.0,0.0,0.0,0.0,,,,,
0.76583564,0.0,1.5069859,1.2070769,0.0,,,,,
0.87537795,0.0,1.3842982,0.7429673,0.0,,,,,
0.82038677,0.0,0.8852152,0.44756353,0.44756353,,,,,
0.40226048,0.0,0.0,0.11119733,0.0,,,,,
0.45374578,0.5727752,0.85936564,0.0,0.5727752,,,,,
0.38498887,0.0,0.0,0.0,0.0,,,,,
0.11702587,0.0,0.0,0.0,0.0,,,,,
0.3906107,0.0,0.75348276,0.0,0.0,,,,,
0.42711002,0.0,0.0,0.0,0.0,,,,,
0.52650565,0.0,0.0,0.0,2.4208567,,,,,
0.3456169,2.3387725,0.0,2.3387725,0.0,,,,,
0.8191089,1.7146657,1.2922432,0.95403403,0.0,,,,,
0.3930381,0.0,0.0,0.0,0.0,,,,,
0.7001921,0.0,0.915216,1.0487049,0.46853438,,,,,
0.40514517,0.0,0.0,0.0,0.0,,,,,
0.38669184,0.0,0.0,0.0,2.4134004,,,,,
0.43536377,0.0,0.0,1.6484082,0.0,,,,,
0.5257053,0.9912312,1.1992949,0.8390694,0.74207354,,,,,
0.37032422,0.0,0.0,0.0,0.0,,,,,
0.47457278,2.3113081,1.4212543,1.4212543,0.0,,,,,
0.42027745,0.0,0.6498638,0.95205176,0.0,,,,,
0.38783684,0.0,0.0,0.32237262,0.0,,,,,
0.42805877,0.0,0.0,0.0,0.0,,,,,
0.3480463,0.0,0.0,0.0,0.0,,,,,
0.36889732,0.0,0.0,0.0,2.1968122,,,,,
0.3899548,0.0,0.0,0.0,0.0,,,,,
0.4691423,0.0,1.1410741,0.0,0.0,,,,,
0.36149767,0.0,0.0,0.0,0.0,,,,,
0.50356406,0.82282555,0.0,0.53847826,0.0,,,,,
0.36934802,0.0,0.0,0.0,0.0,,,,,
0.3894435,0.0,0.49611005,0.7723146,0.0,,,,,
0.43564224,0.0,0.0,0.0,0.0,,,,,
0.42573035,0.0,0.0,0.0,0.0,,,,,
0.40306097,0.0,0.0,0.0,0.0,,,,,
0.42873266,0.0,1.1355418,0.0,0.0,,,,,
0.43855503,0.0,0.0,1.4543298,0.0,,,,,
0.503551,0.0,1.525001,0.0,0.0,,,,,
0.73393816,0.0,0.0,1.3973154,0.0,,,,,
0.51846,0.8383357,1.5685422,1.2131921,0.9396516,,,,,
0.479323,0.0,1.6656501,1.8445959,0.0,,,,,
0.521344,0.0,1.0396545,1.2306575,0.0,,,,,
0.38454607,0.0,0.0,0.0,0.0,,,,,
0.4642668,0.0,1.2998565,0.0,0.0,,,,,
0.4038501,0.0,0.0,0.0,0.0,,,,,
0.82192445,0.82217085,1.3477983,0.0,0.0,,,,,
0.45042527,0.0,1.6676179,0.0,0.0,,,,,
0.38977644,0.0,2.8641202,0.0,0.0,,,,,
0.33297023,0.0,0.0,2.7539325,0.0,,,,,
0.49056295,0.0,0.0,0.0,0.9924864,,,,,
0.37785074,0.5425347,1.2576467,1.0162774,0.82886344,,,,,
0.45289207,0.0,0.0,0.0,0.0,,,,,
0.38877383,0.0,0.0,0.0,0.0,,,,,
0.46010187,1.5083627,1.8275007,0.0,0.0,,,,,
0.46515492,1.0573224,0.0,0.0,0.0,,,,,
0.7902018,1.0604259,1.2503415,0.0,0.47628364,,,,,
0.510576,0.6204118,1.2445421,0.0,0.0,,,,,
0.43586802,0.0,0.0,1.673473,0.0,,,,,
0.7766334,0.0,1.7822082,1.7822082,0.0,,,,,
0.40726113,0.0,0.0,0.0,0.0,,,,,
0.44884932,0.0,1.2174494,0.0,0.72114694,,,,,
0.70254725,1.350169,0.93705064,1.1213057,2.0262535,,,,,
0.76811826,0.0,0.8213678,1.3481886,1.8683589,,,,,
0.12471263,0.0,0.0,0.0,0.0,,,,,
0.3775065,0.0,0.0,0.0,0.0,,,,,
0.3771214,3.434823,0.0,0.0,0.0,,,,,
0.5466688,0.0,1.3679895,1.0845077,0.3277585,,,,,
0.46040225,0.0,0.0,0.0,0.0,,,,,
0.43256474,0.0,1.3719213,0.0,0.0,,,,,
0.39020702,0.0,0.0,0.0,0.0,,,,,
0.75061274,0.0,1.5426948,0.0,0.0,,,,,
0.48612908,0.0,0.0,0.0,0.0,,,,,
0.39446858,0.0,0.0,0.0,0.0,,,,,
0.39323315,0.0,0.0,0.0,0.0,,,,,
0.392807,0.0,0.9691031,0.6617839,0.0,,,,,
0.40097585,0.0,0.0,0.0,0.0,,,,,
0.41289467,0.0,0.0,0.0,0.0,,,,,
0.47330803,0.0,0.0,0.0,0.0,,,,,
0.40426117,0.0,0.0,0.0,0.0,,,,,
0.3812029,0.0,0.0,0.0,0.0,,,,,
0.502049,0.0,1.4116538,1.3265374,2.177402,,,,,
0.42577484,0.45897543,0.0,1.1369536,0.7219521,,,,,
0.44152987,0.0,1.3025404,0.8008236,0.0,,,,,
0.49514174,1.6517222,1.1047925,0.0,0.0,,,,,
0.6994234,0.0,0.7163635,0.0,0.0,,,,,
0.48034522,1.6775492,1.0267931,1.0267931,1.3624139,,,,,
0.1368709,0.0,0.0,0.0,0.0,,,,,
0.43566582,0.43549833,1.6085838,0.0,0.871338,,,,,
0.6766304,0.40449226,0.82019407,1.4072645,0.40449226,,,,,
0.39442676,0.0,0.5984049,0.0,0.36530873,,,,,
0.6704197,0.62007296,0.62007296,0.92369765,1.74302,,,,,
0.38325223,0.0,0.0,0.0,0.0,,,,,
0.48713824,0.0,1.1170357,0.0,0.0,,,,,
0.3870478,0.0,0.0,0.0,0.0,,,,,
0.51968646,1.0096222,0.4428018,0.70097256,0.0,,,,,
0.7089829,1.7750636,1.3721036,2.0669582,1.134506,,,,,
0.69959205,0.89346254,0.0,1.6853955,1.9630114,,,,,
0.41739964,0.0,0.0,0.0,0.0,,,,,
0.44683686,0.0,0.24534346,0.24534346,0.0,,,,,
0.4662004,0.0,1.3407137,0.0,0.0,,,,,
0.38889182,0.0,0.37959003,0.0,0.0,,,,,
0.38329652,0.0,0.0,0.0,2.5834515,,,,,
0.5460832,0.0,0.0,0.0,0.0,,,,,
0.44420147,0.0,0.0,0.0,0.0,,,,,
0.51347977,1.3288457,1.4193109,1.0555896,1.4578003,,,,,
0.43027565,0.0,1.3990178,1.05993,1.05993,,,,,
0.43223307,0.0,1.1458043,0.0,0.0,,,,,
0.41782516,0.0,0.0,0.0,0.0,,,,,
0.39760816,0.0,0.0,0.0,0.0,,,,,
0.4459778,1.9660982,0.0,1.3611828,0.0,,,,,
0.47593457,0.0,0.89475876,0.0,0.0,,,,,
0.4246485,0.9205669,0.0,0.9205669,0.0,,,,,
0.4402516,0.0,0.0,0.0,0.0,,,,,
0.40056017,0.0,0.0,0.0,0.0,,,,,
0.3913875,0.0,0.0,0.0,0.0,,,,,
0.46986222,0.66703826,0.9838917,0.66703826,1.3241103,,,,,
0.4657827,0.0,0.0,0.0,0.0,,,,,
0.38035607,0.0,0.0,0.0,0.0,,,,,
0.2569499,0.0,0.0,0.0,0.0,,,,,
0.52359015,0.7902855,0.5141606,0.97230613,2.2329047,,,,,
0.37914956,0.0,0.70651066,0.0,0.0,,,,,
0.3661867,1.881413,0.0,0.0,0.0,,,,,
0.5074756,0.0,0.0,0.0,0.0,,,,,
0.47301885,2.1176085,0.0,1.8358914,0.0,,,,,
0.4333702,0.0,0.7973201,0.520085,0.0,,,,,
0.7847231,1.4725507,1.2773522,1.2773522,0.0,,,,,
0.42692465,0.0,0.7880699,1.102251,0.0,,,,,
0.8274536,0.0,0.0,0.0,0.0,,,,,
0.4040879,0.0,0.69076544,0.0,0.0,,,,,
0.43792757,0.383386,0.0,0.0,0.0,,,,,
0.44421494,1.9731482,1.6801872,0.0,0.9795275,,,,,
0.4275408,0.0,0.0,1.512162,1.512162,,,,,
0.46700954,2.4903634,2.0563247,0.0,1.2119744,,,,,
0.38917392,0.0,1.2814703,0.0,0.0,,,,,
0.7160117,0.89646256,1.3887194,0.60549366,2.0917509,,,,,
0.67983025,0.0,0.7593505,1.4017084,0.0,,,,,
0.4728922,0.0,0.7034375,0.0,0.0,,,,,
0.43762648,0.7031139,0.44297984,0.44297984,0.0,,,,,
0.6405703,0.0,0.8171101,1.457924,0.0,,,,,
0.42040142,0.0,1.0126787,1.0126787,0.0,,,,,
0.44552758,0.75633806,0.0,0.0,0.0,,,,,
0.49606094,0.0,0.0,0.0,0.0,,,,,
0.45226878,0.0,2.0261996,0.0,0.0,,,,,
0.3948802,1.8253509,0.0,0.0,0.0,,,,,
0.38544998,0.0,0.0,0.0,0.0,,,,,
0.10352527,0.0,0.0,0.0,0.0,,,,,
0.4691631,0.0,1.3478271,0.0,0.0,,,,,
0.50301594,1.3382939,0.9922458,0.0,0.9922458,,,,,
0.45118356,0.0,0.85401285,1.2879698,0.0,,,,,
0.48891464,1.4019208,0.0,0.0,0.0,,,,,
0.3823615,0.0,0.0,0.0,0.0,,,,,
0.5360779,0.0,1.0791311,0.0,0.0,,,,,
0.38672113,1.8709869,0.0,0.0,0.0,,,,,
0.43878654,1.6393648,0.0,1.5776205,0.6450798,,,,,
0.7864704,0.0,1.3795475,0.0,1.2585081,,,,,
0.40779492,0.0,0.0,0.0,0.0,,,,,
0.39389032,0.0,0.0,0.0,0.0,,,,,
0.15678276,0.0,0.0,0.69026476,0.0,,,,,
0.46818408,1.3133893,1.7661815,0.0,0.0,,,,,
0.39270917,0.0,0.83068186,0.31265447,0.0,,,,,
0.39442554,0.0,0.0,0.0,0.0,,,,,
0.39303073,0.0,0.71362656,0.71362656,0.0,,,,,
0.5051539,0.0,0.0,0.0,0.0,,,,,
0.4173406,0.9633754,0.0,1.5015572,0.0,,,,,
0.49570894,0.0,0.0,0.0,0.0,,,,,
0.4222361,1.0521417,0.81087756,1.629889,0.3899616,,,,,
0.43939462,0.0,0.0,0.0,0.0,,,,,
0.3949437,0.0,1.2940012,0.0,0.0,,,,,
0.3894732,0.0,0.0,0.0,0.0,,,,,
0.8699112,0.0,0.0,0.0,0.0,,,,,
0.38049874,0.0,0.0,0.0,0.0,,,,,
0.4284517,0.0,0.5811227,0.0,0.0,,,,,
0.78732455,0.0,1.8227227,0.0,0.0,,,,,
0.38266125,0.0,0.0,0.0,0.0,,,,,
0.39046767,0.0,2.054116,2.469059,0.0,,,,,
0.387951,0.0,2.6789544,0.0,0.0,,,,,
0.5333955,0.8582713,1.1683072,1.2040118,0.6864682,,,,,
0.46499342,0.68333495,0.0,0.99342316,0.0,,,,,
0.44307745,0.0,0.0,3.235582,0.0,,,,,
0.38539794,0.0,0.0,0.0,0.0,,,,,
0.4545552,2.2455251,0.8428776,0.8428776,0.8428776,,,,,
0.41029087,0.0,1.4790041,0.0,0.0,,,,,
0.45441192,1.5063558,1.8138916,0.0,0.0,,,,,
0.40291172,0.0,0.0,0.0,0.0,,,,,
0.41231033,0.0,0.0,0.0,0.0,,,,,
0.36113748,1.160286,0.0,0.0,1.160286,,,,,
0.5065345,0.0,0.0,0.0,1.6807034,,,,,
0.3938704,0.0,0.0,0.0,0.0,,,,,
0.43430912,0.88335913,1.4067861,1.5381223,0.0,,,,,
0.4751421,0.85392565,1.8258764,0.0,0.0,,,,,
0.3964931,0.0,2.0945427,2.0945427,1.7895695,,,,,
0.39910203,0.0,1.5255462,1.1934896,0.0,,,,,
0.46460152,1.263908,0.9325976,1.263908,0.0,,,,,
0.43187356,0.0,0.0,0.6737302,0.0,,,,,
0.40010366,0.0,0.0,0.0,0.0,,,,,
0.38332838,0.0,0.0,0.0,0.58974093,,,,,
0.39517304,0.0,0.0,0.0,0.0,,,,,
0.507901,1.0148333,1.1165832,1.327968,0.8849804,,,,,
0.4232154,0.0,0.0,0.0,0.0,,,,,
0.38773978,0.0,0.75274324,0.0,0.0,,,,,
0.33440802,0.28583935,0.0,0.63207453,0.28583935,,,,,
0.488367,0.0,0.0,0.0,0.0,,,,,
0.40415806,0.0,0.0,1.4153652,0.0,,,,,
0.52596897,0.7876561,0.7876561,1.7087768,1.7349288,,,,,
0.36968523,0.0,1.518677,0.616657,0.0,,,,,
0.37722048,0.0,0.5926166,1.4748305,0.0,,,,,
0.7323247,0.0,1.4368625,1.395086,0.42094442,,,,,
